# The list of all links between articles.
# Article names are URL-encoded; e.g., in Java they can be decoded using java.net.URLDecoder.decode(articleName, "UTF-8").
# FORMAT:   linkSource   linkTarget
#
# When publishing on this data set, please cite:
# (1) Robert West and Jure Leskovec:
#     Human Wayfinding in Information Networks.
#     21st International World Wide Web Conference (WWW), 2012.
# (2) Robert West, Joelle Pineau, and Doina Precup:
#     Wikispeedia: An Online Game for Inferring Semantic Distances between Concepts.
#     21st International Joint Conference on Artificial Intelligence (IJCAI), 2009.

%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Bede
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Columba
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	D%C3%A1l_Riata
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Great_Britain
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Ireland
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Isle_of_Man
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Monarchy
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Orkney
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Picts
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Scotland
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Wales
%C3%85land	20th_century
%C3%85land	Baltic_Sea
%C3%85land	Crimean_War
%C3%85land	Currency
%C3%85land	Euro
%C3%85land	European_Union
%C3%85land	Finland
%C3%85land	League_of_Nations
%C3%85land	List_of_countries_by_system_of_government
%C3%85land	Nationality
%C3%85land	Parliamentary_system
%C3%85land	Police
%C3%85land	Russia
%C3%85land	Stockholm
%C3%85land	Sweden
%C3%85land	Time_zone
%C3%85land	Tourism
%C3%85land	United_Kingdom
%C3%85land	World_War_II
%C3%89douard_Manet	Absinthe
%C3%89douard_Manet	Beer
%C3%89douard_Manet	Claude_Monet
%C3%89douard_Manet	Diego_Vel%C3%A1zquez
%C3%89douard_Manet	Edgar_Allan_Poe
%C3%89douard_Manet	France
%C3%89douard_Manet	Francisco_Goya
%C3%89douard_Manet	Germany
%C3%89douard_Manet	Impressionism
%C3%89douard_Manet	Italy
%C3%89douard_Manet	Landscape
%C3%89douard_Manet	Netherlands
%C3%89douard_Manet	Painting
%C3%89douard_Manet	Paris
%C3%89douard_Manet	Photography
%C3%89douard_Manet	Raphael
%C3%89douard_Manet	Renaissance
%C3%89douard_Manet	Sweden
%C3%89douard_Manet	United_States_dollar
%C3%89douard_Manet	Washington%2C_D.C.
%C3%89ire	Canada
%C3%89ire	English_language
%C3%89ire	George_VI_of_the_United_Kingdom
%C3%89ire	Ireland
%C3%89ire	Northern_Ireland
%C3%89ire	Ottawa
%C3%89ire	Republic_of_Ireland
%C3%89ire	United_Kingdom
%C3%93engus_I_of_the_Picts	D%C3%A1l_Riata
%C3%93engus_I_of_the_Picts	Durham
%C3%93engus_I_of_the_Picts	England
%C3%93engus_I_of_the_Picts	Great_Britain
%C3%93engus_I_of_the_Picts	Ireland
%C3%93engus_I_of_the_Picts	Lion
%C3%93engus_I_of_the_Picts	Mercia
%C3%93engus_I_of_the_Picts	Scotland
%C3%93engus_I_of_the_Picts	Viking
%C3%93engus_I_of_the_Picts	York
%E2%82%AC2_commemorative_coins	Athens
%E2%82%AC2_commemorative_coins	Atlantic_Ocean
%E2%82%AC2_commemorative_coins	Austria
%E2%82%AC2_commemorative_coins	Belgium
%E2%82%AC2_commemorative_coins	Berlin
%E2%82%AC2_commemorative_coins	Brussels
%E2%82%AC2_commemorative_coins	Cathedral_of_Magdeburg
%E2%82%AC2_commemorative_coins	Cereal
%E2%82%AC2_commemorative_coins	Christopher_Columbus
%E2%82%AC2_commemorative_coins	Cologne
%E2%82%AC2_commemorative_coins	Comet
%E2%82%AC2_commemorative_coins	Dresden
%E2%82%AC2_commemorative_coins	European_Union
%E2%82%AC2_commemorative_coins	Finland
%E2%82%AC2_commemorative_coins	France
%E2%82%AC2_commemorative_coins	Galileo_Galilei
%E2%82%AC2_commemorative_coins	Germany
%E2%82%AC2_commemorative_coins	Greece
%E2%82%AC2_commemorative_coins	Hamburg
%E2%82%AC2_commemorative_coins	Harold_Macmillan
%E2%82%AC2_commemorative_coins	Heraldry
%E2%82%AC2_commemorative_coins	History
%E2%82%AC2_commemorative_coins	Ireland
%E2%82%AC2_commemorative_coins	Italy
%E2%82%AC2_commemorative_coins	Luxembourg
%E2%82%AC2_commemorative_coins	Maize
%E2%82%AC2_commemorative_coins	Miguel_de_Cervantes
%E2%82%AC2_commemorative_coins	Monaco
%E2%82%AC2_commemorative_coins	Munich
%E2%82%AC2_commemorative_coins	Netherlands
%E2%82%AC2_commemorative_coins	Numismatics
%E2%82%AC2_commemorative_coins	Nutrition
%E2%82%AC2_commemorative_coins	Pope_John_Paul_II
%E2%82%AC2_commemorative_coins	Portugal
%E2%82%AC2_commemorative_coins	Rice
%E2%82%AC2_commemorative_coins	San_Marino
%E2%82%AC2_commemorative_coins	Sanssouci
%E2%82%AC2_commemorative_coins	Soviet_Union
%E2%82%AC2_commemorative_coins	Spain
%E2%82%AC2_commemorative_coins	Suffrage
%E2%82%AC2_commemorative_coins	Turin
%E2%82%AC2_commemorative_coins	United_Kingdom
%E2%82%AC2_commemorative_coins	United_Nations
%E2%82%AC2_commemorative_coins	United_States
%E2%82%AC2_commemorative_coins	Vatican_City
%E2%82%AC2_commemorative_coins	Wheat
%E2%82%AC2_commemorative_coins	Zeus
Brute_force_attack	United_States
Bryce_Canyon_National_Park	Agriculture
Bryce_Canyon_National_Park	Animal
Bryce_Canyon_National_Park	Beaver
Bryce_Canyon_National_Park	Bird
Bryce_Canyon_National_Park	Bobcat
Bryce_Canyon_National_Park	Canal
Bryce_Canyon_National_Park	Cattle
Bryce_Canyon_National_Park	Climate
Bryce_Canyon_National_Park	Cretaceous
Bryce_Canyon_National_Park	Drought
Bryce_Canyon_National_Park	Eagle
Bryce_Canyon_National_Park	Earth
Bryce_Canyon_National_Park	Ecology
Bryce_Canyon_National_Park	Eocene
Bryce_Canyon_National_Park	Eye
Bryce_Canyon_National_Park	Flood
Bryce_Canyon_National_Park	Forest
Bryce_Canyon_National_Park	Fox
Bryce_Canyon_National_Park	Geology
Bryce_Canyon_National_Park	Grand_Canyon
Bryce_Canyon_National_Park	Herbert_Hoover
Bryce_Canyon_National_Park	Human
Bryce_Canyon_National_Park	Mammal
Bryce_Canyon_National_Park	Manganese
Bryce_Canyon_National_Park	Mormon
Bryce_Canyon_National_Park	Mythology
Bryce_Canyon_National_Park	Nitrogen
Bryce_Canyon_National_Park	North_America
Bryce_Canyon_National_Park	Nuthatch
Bryce_Canyon_National_Park	Organism
Bryce_Canyon_National_Park	Owl
Bryce_Canyon_National_Park	Paleocene
Bryce_Canyon_National_Park	Rail_transport
Bryce_Canyon_National_Park	Raven
Bryce_Canyon_National_Park	Rocky_Mountains
Bryce_Canyon_National_Park	Scotland
Bryce_Canyon_National_Park	Skiing
Bryce_Canyon_National_Park	Soil
Bryce_Canyon_National_Park	Star
Bryce_Canyon_National_Park	Summer
Bryce_Canyon_National_Park	Swift
Bryce_Canyon_National_Park	United_States
Bryce_Canyon_National_Park	Warren_G._Harding
Bryce_Canyon_National_Park	Weather
Bryce_Canyon_National_Park	Zion_National_Park
Btrieve	Linux
Btrieve	Microsoft_Windows
Btrieve	Windows_2000
Btrieve	Windows_XP
Bucharest	17th_century
Bucharest	19th_century
Bucharest	20th_century
Bucharest	Basketball
Bucharest	Black_Sea
Bucharest	Budapest
Bucharest	Bulgaria
Bucharest	Crimean_War
Bucharest	Danube
Bucharest	Davis_Cup
Bucharest	European_Union
Bucharest	Football_%28soccer%29
Bucharest	Glass
Bucharest	Henri_Matisse
Bucharest	Hip_hop_music
Bucharest	Hungary
Bucharest	Ice_hockey
Bucharest	Industry
Bucharest	Italy
Bucharest	Jazz
Bucharest	Jew
Bucharest	Middle_Ages
Bucharest	Moldova
Bucharest	Nazi_Germany
Bucharest	North_Korea
Bucharest	Ottoman_Empire
Bucharest	Pablo_Picasso
Bucharest	Paris
Bucharest	Paul_C%C3%A9zanne
Bucharest	Prague
Bucharest	Romania
Bucharest	Rome
Bucharest	Soviet_Union
Bucharest	Steel
Bucharest	Summer
Bucharest	Ukraine
Bucharest	Vienna
Bucharest	Visual_arts
Bucharest	Volleyball
Bucharest	Water_polo
Bucharest	Winter
Bucharest	World_War_I
Bucharest	World_War_II
Buckingham_Palace	Anthony_van_Dyck
Buckingham_Palace	Batman
Buckingham_Palace	Brighton
Buckingham_Palace	British_Empire
Buckingham_Palace	Charles_I_of_England
Buckingham_Palace	China
Buckingham_Palace	Delhi
Buckingham_Palace	Edward_VIII_of_the_United_Kingdom
Buckingham_Palace	Edward_VII_of_the_United_Kingdom
Buckingham_Palace	Edward_the_Confessor
Buckingham_Palace	Fashion
Buckingham_Palace	Felix_Mendelssohn
Buckingham_Palace	France
Buckingham_Palace	George_III_of_the_United_Kingdom
Buckingham_Palace	George_IV_of_the_United_Kingdom
Buckingham_Palace	George_VI_of_the_United_Kingdom
Buckingham_Palace	George_V_of_the_United_Kingdom
Buckingham_Palace	George_W._Bush
Buckingham_Palace	Germany
Buckingham_Palace	Hyde_Park%2C_London
Buckingham_Palace	London
Buckingham_Palace	Napoleon_I_of_France
Buckingham_Palace	National_Gallery%2C_London
Buckingham_Palace	Nazism
Buckingham_Palace	Neoclassicism
Buckingham_Palace	Palace_of_Westminster
Buckingham_Palace	Parliament_of_the_United_Kingdom
Buckingham_Palace	Peter_Paul_Rubens
Buckingham_Palace	Pound_sterling
Buckingham_Palace	Prime_Minister_of_the_United_Kingdom
Buckingham_Palace	Privy_Council_of_the_United_Kingdom
Buckingham_Palace	Queen_%28band%29
Buckingham_Palace	Rococo
Buckingham_Palace	Rome
Buckingham_Palace	Russia
Buckingham_Palace	Saint_Petersburg
Buckingham_Palace	The_Beatles
Buckingham_Palace	Union_Flag
Buckingham_Palace	Victoria_of_the_United_Kingdom
Buckingham_Palace	Westminster_Abbey
Buckingham_Palace	William_IV_of_the_United_Kingdom
Buckingham_Palace	Windsor_Castle
Buckingham_Palace	World_War_I
Buckingham_Palace	World_War_II
Buckminster_Fuller	Architecture
Buckminster_Fuller	Carbon
Buckminster_Fuller	Chicago
Buckminster_Fuller	Engineering
Buckminster_Fuller	Flat_Earth
Buckminster_Fuller	Human
Buckminster_Fuller	Middle_Ages
Buckminster_Fuller	Paris
Buckminster_Fuller	Petroleum
Buckminster_Fuller	United_States
Buckminster_Fuller	World_War_I
Budapest	16th_century
Budapest	18th_century
Budapest	19th_century
Budapest	20th_century
Budapest	4th_century
Budapest	Austria
Budapest	Berlin
Budapest	Black_Sea
Budapest	Bosnia_and_Herzegovina
Budapest	Capital
Budapest	Casablanca_%28film%29
Budapest	Computer_science
Budapest	Croatia
Budapest	Danube
Budapest	Dublin
Budapest	Edward_Teller
Budapest	Football_%28soccer%29
Budapest	Frankfurt
Budapest	German_language
Budapest	Germany
Budapest	Hungary
Budapest	Industry
Budapest	Intel_Corporation
Budapest	Ireland
Budapest	Israel
Budapest	Istanbul
Budapest	John_von_Neumann
Budapest	Lisbon
Budapest	List_of_countries
Budapest	Lithuania
Budapest	Middle_Ages
Budapest	Nazism
Budapest	New_York_City
Budapest	Nuclear_weapon
Budapest	Ottoman_Empire
Budapest	Portugal
Budapest	Roman_Empire
Budapest	Rubik%27s_Cube
Budapest	Sarajevo
Budapest	Slovakia
Budapest	Tel_Aviv
Budapest	Time_zone
Budapest	Transport
Budapest	Turkey
Budapest	United_States
Budapest	Vienna
Budapest	World_War_I
Budapest	World_War_II
Budapest	Zionism
Buddha	Buddhism
Buddha	China
Buddha	Gautama_Buddha
Buddha	God
Buddha	India
Buddha	Japan
Buddha	Korea
Buddha	Laos
Buddha	Pali_Canon
Buddha	Sanskrit
Buddhism	Abbasid
Buddhism	Abhidhamma_Pitaka
Buddhism	Afghanistan
Buddhism	Bhutan
Buddhism	Buddha
Buddhism	Cambodia
Buddhism	China
Buddhism	Chinese_language
Buddhism	Christianity
Buddhism	Denmark
Buddhism	Europe
Buddhism	Gautama_Buddha
Buddhism	Genghis_Khan
Buddhism	Greece
Buddhism	Hinduism
Buddhism	India
Buddhism	Indo-Greek_Kingdom
Buddhism	Iran
Buddhism	Islam
Buddhism	Japan
Buddhism	Jew
Buddhism	Kashmir_region
Buddhism	Korea
Buddhism	Laos
Buddhism	Malaysia
Buddhism	Mind
Buddhism	Mongolia
Buddhism	Myanmar
Buddhism	Nepal
Buddhism	Pakistan
Buddhism	Pali_Canon
Buddhism	Philosophy
Buddhism	Poland
Buddhism	Psychology
Buddhism	Religion
Buddhism	Sanskrit
Buddhism	Sassanid_Empire
Buddhism	Sikkim
Buddhism	Singapore
Buddhism	Sri_Lanka
Buddhism	Taiwan
Buddhism	Tajikistan
Buddhism	Tao_Te_Ching
Buddhism	Thailand
Buddhism	Tibet
Buddhism	Tripitaka
Buddhism	Turkmenistan
Buddhism	Uzbekistan
Buddhism	Vietnam
Buddhism	Vinaya
Buddhist_art	Afghanistan
Buddhist_art	Alexander_the_Great
Buddhist_art	Angkor
Buddhist_art	Buddha
Buddhist_art	Buddhism
Buddhist_art	Cambodia
Buddhist_art	China
Buddhist_art	Chinese_language
Buddhist_art	Clay
Buddhist_art	Confucianism
Buddhist_art	Gautama_Buddha
Buddhist_art	Greco-Buddhism
Buddhist_art	Greek_mythology
Buddhist_art	Hinduism
Buddhist_art	Idolatry
Buddhist_art	Indo-Greek_Kingdom
Buddhist_art	Indonesia
Buddhist_art	Iran
Buddhist_art	Islam
Buddhist_art	Japan
Buddhist_art	Korea
Buddhist_art	Laos
Buddhist_art	Mahabharata
Buddhist_art	Malaysia
Buddhist_art	Mediterranean_Sea
Buddhist_art	Middle_East
Buddhist_art	Myanmar
Buddhist_art	Nepal
Buddhist_art	Pakistan
Buddhist_art	Philippines
Buddhist_art	Ramayana
Buddhist_art	Roman_Empire
Buddhist_art	Sanskrit
Buddhist_art	Shinto
Buddhist_art	Sri_Lanka
Buddhist_art	Sumatra
Buddhist_art	Taoism
Buddhist_art	Thailand
Buddhist_art	Tibet
Buddhist_art	Vietnam
Buddhist_art	World_Heritage_Site
Buenos_Aires	Argentina
Buenos_Aires	Armenia
Buenos_Aires	Asia
Buenos_Aires	Asunci%C3%B3n
Buenos_Aires	Athens
Buenos_Aires	Basketball
Buenos_Aires	Bolivia
Buenos_Aires	Brazil
Buenos_Aires	Capital
Buenos_Aires	China
Buenos_Aires	Chinese_language
Buenos_Aires	Croatia
Buenos_Aires	Diego_Maradona
Buenos_Aires	England
Buenos_Aires	English_language
Buenos_Aires	Football_%28soccer%29
Buenos_Aires	Formula_One
Buenos_Aires	France
Buenos_Aires	Genoa
Buenos_Aires	Germany
Buenos_Aires	Horse
Buenos_Aires	Internet
Buenos_Aires	Ireland
Buenos_Aires	Italy
Buenos_Aires	Japan
Buenos_Aires	Jew
Buenos_Aires	Judaism
Buenos_Aires	Korea
Buenos_Aires	Lebanon
Buenos_Aires	Melbourne
Buenos_Aires	Mestizo
Buenos_Aires	Mexico_City
Buenos_Aires	Montevideo
Buenos_Aires	Olympic_Games
Buenos_Aires	Opera
Buenos_Aires	Paraguay
Buenos_Aires	Paris
Buenos_Aires	Poland
Buenos_Aires	Pope_John_Paul_II
Buenos_Aires	Portugal
Buenos_Aires	Portuguese_language
Buenos_Aires	Roman_Catholic_Church
Buenos_Aires	Romania
Buenos_Aires	South_America
Buenos_Aires	Spain
Buenos_Aires	Spanish_language
Buenos_Aires	Syria
Buenos_Aires	Ukraine
Buenos_Aires	Uruguay
Buffy_the_Vampire_Slayer	Doctor_Who
Buffy_the_Vampire_Slayer	Drama
Buffy_the_Vampire_Slayer	Firefly_%28TV_series%29
Buffy_the_Vampire_Slayer	Frankenstein
Buffy_the_Vampire_Slayer	Los_Angeles%2C_California
Buffy_the_Vampire_Slayer	Philosophy
Buffy_the_Vampire_Slayer	Popular_culture_studies
Buffy_the_Vampire_Slayer	Psychology
Buffy_the_Vampire_Slayer	Seinfeld
Buffy_the_Vampire_Slayer	Sociology
Buffy_the_Vampire_Slayer	The_Simpsons
Buffy_the_Vampire_Slayer	The_X-Files
Buffy_the_Vampire_Slayer	United_States
Bulgaria	Africa
Bulgaria	Albania
Bulgaria	Alphabet
Bulgaria	Ancient_Greece
Bulgaria	Ancient_Rome
Bulgaria	Andorra
Bulgaria	Anno_Domini
Bulgaria	Antarctica
Bulgaria	Argentina
Bulgaria	Armenia
Bulgaria	Asia
Bulgaria	Australia
Bulgaria	Austria
Bulgaria	Azerbaijan
Bulgaria	Belarus
Bulgaria	Belgium
Bulgaria	Benin
Bulgaria	Black_Sea
Bulgaria	Bosnia_and_Herzegovina
Bulgaria	Brazil
Bulgaria	Burkina_Faso
Bulgaria	Burundi
Bulgaria	Byzantine_Empire
Bulgaria	C%C3%B4te_d%27Ivoire
Bulgaria	Cambodia
Bulgaria	Cameroon
Bulgaria	Canada
Bulgaria	Cape_Verde
Bulgaria	Central_African_Republic
Bulgaria	Chad
Bulgaria	Chess
Bulgaria	Chile
Bulgaria	Climate
Bulgaria	Communism
Bulgaria	Comoros
Bulgaria	Copper
Bulgaria	Croatia
Bulgaria	Currency
Bulgaria	Cyprus
Bulgaria	Czech_Republic
Bulgaria	Danube
Bulgaria	Democratic_Republic_of_the_Congo
Bulgaria	Denmark
Bulgaria	Djibouti
Bulgaria	Dominica
Bulgaria	Ecuador
Bulgaria	Egypt
Bulgaria	England
Bulgaria	English_language
Bulgaria	Equatorial_Guinea
Bulgaria	Estonia
Bulgaria	Europe
Bulgaria	European_Union
Bulgaria	Finland
Bulgaria	Football
Bulgaria	France
Bulgaria	French_Guiana
Bulgaria	Gabon
Bulgaria	Georgia_%28country%29
Bulgaria	Germany
Bulgaria	Ghana
Bulgaria	Greece
Bulgaria	Guadeloupe
Bulgaria	Guinea
Bulgaria	Guinea-Bissau
Bulgaria	Haiti
Bulgaria	Hungary
Bulgaria	Iceland
Bulgaria	India
Bulgaria	Iraq
Bulgaria	Islam
Bulgaria	Italy
Bulgaria	Japan
Bulgaria	Kazakhstan
Bulgaria	Laos
Bulgaria	Latvia
Bulgaria	Lead
Bulgaria	Lebanon
Bulgaria	Liechtenstein
Bulgaria	List_of_countries
Bulgaria	List_of_countries_by_system_of_government
Bulgaria	Lithuania
Bulgaria	Luxembourg
Bulgaria	Madagascar
Bulgaria	Mali
Bulgaria	Malta
Bulgaria	Martinique
Bulgaria	Mauritania
Bulgaria	Mauritius
Bulgaria	Mediterranean_Sea
Bulgaria	Moldova
Bulgaria	Monaco
Bulgaria	Montenegro
Bulgaria	Morocco
Bulgaria	Mozambique
Bulgaria	NATO
Bulgaria	Nazism
Bulgaria	Netherlands
Bulgaria	New_Zealand
Bulgaria	Niger
Bulgaria	Norway
Bulgaria	Ottoman_Empire
Bulgaria	People%27s_Republic_of_China
Bulgaria	Peru
Bulgaria	Poland
Bulgaria	Portugal
Bulgaria	Republic_of_Ireland
Bulgaria	Republic_of_Macedonia
Bulgaria	Republic_of_the_Congo
Bulgaria	Romania
Bulgaria	Russia
Bulgaria	Rwanda
Bulgaria	S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe
Bulgaria	Saint-Pierre_and_Miquelon
Bulgaria	Saint_Lucia
Bulgaria	San_Marino
Bulgaria	Senegal
Bulgaria	Serbia
Bulgaria	Seychelles
Bulgaria	Slovakia
Bulgaria	Slovenia
Bulgaria	South_Africa
Bulgaria	South_Korea
Bulgaria	Soviet_Union
Bulgaria	Spain
Bulgaria	Sweden
Bulgaria	Switzerland
Bulgaria	Time_zone
Bulgaria	Togo
Bulgaria	Tunisia
Bulgaria	Turkey
Bulgaria	Ukraine
Bulgaria	United_Kingdom
Bulgaria	United_Nations
Bulgaria	United_States
Bulgaria	Uruguay
Bulgaria	Vanuatu
Bulgaria	Vatican_City
Bulgaria	Vietnam
Bulgaria	Volleyball
Bulgaria	World_Heritage_Site
Bulgaria	World_War_I
Bulgaria	World_War_II
Bulgaria	Wrestling
Bulgaria	Zinc
Bull_shark	Amazon_River
Bull_shark	Angola
Bull_shark	Animal
Bull_shark	Australia
Bull_shark	Bangladesh
Bull_shark	Binomial_nomenclature
Bull_shark	Bird
Bull_shark	Brazil
Bull_shark	Chordate
Bull_shark	Crustacean
Bull_shark	Dolphin
Bull_shark	Ecuador
Bull_shark	Fish
Bull_shark	Great_white_shark
Bull_shark	India
Bull_shark	Indian_Ocean
Bull_shark	Kenya
Bull_shark	Mammal
Bull_shark	Mississippi_River
Bull_shark	Morocco
Bull_shark	Nicaragua
Bull_shark	Pacific_Ocean
Bull_shark	River
Bull_shark	Scientific_classification
Bull_shark	South_Africa
Bull_shark	Summer
Bull_shark	Tiger_shark
Bull_shark	Turtle
Bull_shark	Vietnam
Burkina_Faso	AIDS
Burkina_Faso	Agriculture
Burkina_Faso	Anno_Domini
Burkina_Faso	Atlantic_Ocean
Burkina_Faso	Benin
Burkina_Faso	C%C3%B4te_d%27Ivoire
Burkina_Faso	Copper
Burkina_Faso	Cotton
Burkina_Faso	Currency
Burkina_Faso	Drought
Burkina_Faso	Europe
Burkina_Faso	Flood
Burkina_Faso	France
Burkina_Faso	French_language
Burkina_Faso	Ghana
Burkina_Faso	Gold
Burkina_Faso	Horn_of_Africa
Burkina_Faso	Iron
Burkina_Faso	Islam
Burkina_Faso	List_of_countries_by_system_of_government
Burkina_Faso	Maize
Burkina_Faso	Mali
Burkina_Faso	Manganese
Burkina_Faso	Niger
Burkina_Faso	Niger_River
Burkina_Faso	Ouagadougou
Burkina_Faso	Parliamentary_system
Burkina_Faso	Peanut
Burkina_Faso	Precambrian
Burkina_Faso	Republic_of_the_Congo
Burkina_Faso	Rice
Burkina_Faso	Sahara
Burkina_Faso	Sorghum
Burkina_Faso	Tajikistan
Burkina_Faso	Time_zone
Burkina_Faso	Togo
Burkina_Faso	Tropics
Burkina_Faso	United_Nations
Burkina_Faso	World_War_I
Burundi	16th_century
Burundi	AIDS
Burundi	Africa
Burundi	Agriculture
Burundi	Banana
Burundi	Bantu
Burundi	Belgium
Burundi	Coffee
Burundi	Cotton
Burundi	Currency
Burundi	Democratic_Republic_of_the_Congo
Burundi	French_language
Burundi	Germany
Burundi	Government
Burundi	Great_Rift_Valley
Burundi	Hutu
Burundi	Lake_Tanganyika
Burundi	Lake_Victoria
Burundi	League_of_Nations
Burundi	List_of_countries_by_system_of_government
Burundi	Maize
Burundi	Nile
Burundi	Rwanda
Burundi	Sorghum
Burundi	Sub-Saharan_Africa
Burundi	Tanzania
Burundi	Tea
Burundi	Time_zone
Burundi	Tutsi
Burundi	United_Nations
Burundi	United_States_dollar
Burundi	World_War_I
Burundi	World_War_II
Bushbuck	Animal
Bushbuck	Antelope
Bushbuck	Binomial_nomenclature
Bushbuck	Chordate
Bushbuck	Forest
Bushbuck	Mammal
Bushbuck	Scientific_classification
Bushbuck	Vegetation
Bushpig	Africa
Bushpig	Animal
Bushpig	Binomial_nomenclature
Bushpig	Chordate
Bushpig	Mammal
Bushpig	Scientific_classification
Business	Agriculture
Business	Bangalore
Business	Capital
Business	Cooperative
Business	Corporation
Business	Economics
Business	England
Business	Finance
Business	Government
Business	India
Business	London
Business	Manufacturing
Business	Mining
Business	Money
Business	Time
Business	Trade_union
Business	Transport
Business	Wall_Street
Butter	Africa
Butter	Ancient_Greece
Butter	Ancient_Rome
Butter	Asia
Butter	Asparagus
Butter	Australia
Butter	Bacteria
Butter	Barley
Butter	Bhutan
Butter	Bog
Butter	Bread
Butter	Cattle
Butter	Cheese
Butter	Distilled_beverage
Butter	Domestic_goat
Butter	Edible_salt
Butter	Egg_%28food%29
Butter	English_language
Butter	Fatty_acid
Butter	France
Butter	Germany
Butter	Himalayas
Butter	Iceland
Butter	India
Butter	Ireland
Butter	Latin
Butter	Mammal
Butter	Mediterranean_Sea
Butter	Mesopotamia
Butter	Middle_Ages
Butter	Milk
Butter	Morocco
Butter	Nepal
Butter	New_Zealand
Butter	Nitrogen
Butter	Peanut
Butter	Potato
Butter	Protein
Butter	Roman_Catholic_Church
Butter	Russia
Butter	Scotland
Butter	Sugar
Butter	Sweden
Butter	Tea
Butter	Tibet
Butter	Ukraine
Butter	United_Kingdom
Butter	Water
Butter	Water_Buffalo
Butter	Wine
Butter	Yak
Button	13th_century
Button	14th_century
Button	Ancient_Rome
Button	Bronze_Age
Button	Chinese_language
Button	Clothing
Button	Europe
Button	Fashion
Button	Glass
Button	Indus_Valley_Civilization
Button	Ivory
Button	Metal
Button	Wood
Byzantine_Empire	13th_century
Byzantine_Empire	Africa
Byzantine_Empire	Ancient_Greece
Byzantine_Empire	Ancient_Rome
Byzantine_Empire	Anno_Domini
Byzantine_Empire	Architecture
Byzantine_Empire	Armenia
Byzantine_Empire	Athens
Byzantine_Empire	Attila_the_Hun
Byzantine_Empire	Autocracy
Byzantine_Empire	Azerbaijan
Byzantine_Empire	Battle_of_Tours
Byzantine_Empire	Bulgaria
Byzantine_Empire	Capital
Byzantine_Empire	Charlemagne
Byzantine_Empire	Christianity
Byzantine_Empire	Citizenship
Byzantine_Empire	Constantine_I
Byzantine_Empire	Crimean_War
Byzantine_Empire	Currency
Byzantine_Empire	Cyprus
Byzantine_Empire	Danube
Byzantine_Empire	Dice
Byzantine_Empire	East-West_Schism
Byzantine_Empire	Eastern_Orthodox_Church
Byzantine_Empire	Edward_Gibbon
Byzantine_Empire	Egypt
Byzantine_Empire	Ethiopia
Byzantine_Empire	Euphrates
Byzantine_Empire	Europe
Byzantine_Empire	First_Crusade
Byzantine_Empire	Franks
Byzantine_Empire	Germany
Byzantine_Empire	Greece
Byzantine_Empire	Greek_War_of_Independence
Byzantine_Empire	Heraclius
Byzantine_Empire	History
Byzantine_Empire	History_of_Greece
Byzantine_Empire	Holy_Roman_Empire
Byzantine_Empire	Iraq
Byzantine_Empire	Islam
Byzantine_Empire	Italy
Byzantine_Empire	Ivan_IV_of_Russia
Byzantine_Empire	Jerusalem
Byzantine_Empire	Kiev
Byzantine_Empire	Latin
Byzantine_Empire	List_of_countries_by_system_of_government
Byzantine_Empire	Manuel_I_Komnenos
Byzantine_Empire	Medicine
Byzantine_Empire	Mediterranean_Sea
Byzantine_Empire	Mesopotamia
Byzantine_Empire	Middle_Ages
Byzantine_Empire	Monarchy
Byzantine_Empire	Montenegro
Byzantine_Empire	Mosaic
Byzantine_Empire	Moscow
Byzantine_Empire	North_Africa
Byzantine_Empire	Ottoman_Empire
Byzantine_Empire	Political_science
Byzantine_Empire	Pope
Byzantine_Empire	Roman_Catholic_Church
Byzantine_Empire	Roman_Empire
Byzantine_Empire	Roman_Greece
Byzantine_Empire	Roman_law
Byzantine_Empire	Romania
Byzantine_Empire	Rome
Byzantine_Empire	Romulus_Augustus
Byzantine_Empire	Russia
Byzantine_Empire	Russian_Revolution_of_1917
Byzantine_Empire	Sassanid_Empire
Byzantine_Empire	Second_Crusade
Byzantine_Empire	Serbia
Byzantine_Empire	Spain
Byzantine_Empire	Sultan
Byzantine_Empire	Sun_Tzu
Byzantine_Empire	Syria
Byzantine_Empire	Tunisia
Byzantine_Empire	Ukraine
Byzantine_Empire	Western_Roman_Empire
C%2B%2B	Algorithm
C%2B%2B	Evolution
C%2B%2B	Library
C%2B%2B	Nineteen_Eighty-Four
C%2B%2B	Programming_language
C%2B%2B	Unix
C%C3%A6dmon	8th_century
C%C3%A6dmon	Alliterative_verse
C%C3%A6dmon	Anglo-Saxon_literature
C%C3%A6dmon	Bede
C%C3%A6dmon	Bible
C%C3%A6dmon	English_language
C%C3%A6dmon	English_poetry
C%C3%A6dmon	Hilda_of_Whitby
C%C3%A6dmon	Ireland
